# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity
4.79E+02,-2.40E+01,2.10E+01,3.00E+01,3.75E+06,4.08E+06,0.00E+00,1.49E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.75E+06,2.66E+06,1.35E+05,2.28E+06,3.30E+05,4.26E+03,2.28E+04,5.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+02,2.55E+03,1.40E+03,1.82E+00,3.69E+02,4.25E-06,70.71017286,18.68974839,10.60007875,70.39862856,18.93769715,10.66367429,3.12E+00,4.38E-01,1.16E+03
4.80E+02,-2.10E+01,2.10E+01,3.00E+01,3.75E+06,4.09E+06,0.00E+00,1.53E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.81E+06,2.70E+06,1.32E+05,2.31E+06,3.33E+05,4.58E+03,2.27E+04,5.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+02,2.58E+03,1.42E+03,1.82E+00,3.70E+02,4.19E-06,71.0440023,17.98914585,10.96685185,70.77317619,18.20527022,11.02155358,3.12E+00,4.43E-01,1.17E+03
4.81E+02,-1.80E+01,2.10E+01,3.00E+01,3.73E+06,4.08E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.85E+06,2.71E+06,1.28E+05,2.33E+06,3.37E+05,4.48E+03,2.20E+04,5.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.71E+02,2.60E+03,1.44E+03,1.81E+00,3.71E+02,4.19E-06,71.33347253,17.31585547,11.350672,71.10267057,17.5020169,11.39531253,3.11E+00,4.47E-01,1.19E+03
4.82E+02,-1.50E+01,2.10E+01,3.00E+01,3.74E+06,4.12E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.88E+06,2.72E+06,1.26E+05,2.36E+06,3.41E+05,4.79E+03,2.17E+04,5.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E+02,2.64E+03,1.45E+03,1.82E+00,3.72E+02,4.13E-06,71.577448,16.67148894,11.75106306,71.38600858,16.82955388,11.78443753,3.11E+00,4.51E-01,1.20E+03
4.83E+02,-1.20E+01,2.10E+01,3.00E+01,3.78E+06,4.19E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.96E+06,2.76E+06,1.24E+05,2.39E+06,3.44E+05,5.07E+03,2.12E+04,6.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.73E+02,2.69E+03,1.48E+03,1.81E+00,3.73E+02,4.14E-06,71.7764372,16.05400201,12.16956079,71.62377125,16.18582551,12.19040325,3.11E+00,4.56E-01,1.22E+03
4.84E+02,-9.00E+00,2.10E+01,3.00E+01,3.77E+06,4.18E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.97E+06,2.76E+06,1.19E+05,2.39E+06,3.46E+05,5.06E+03,2.09E+04,6.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E+02,2.69E+03,1.48E+03,1.81E+00,3.74E+02,4.07E-06,71.93064745,15.46158194,12.6077706,71.81632451,15.56888587,12.61478962,3.10E+00,4.60E-01,1.22E+03
4.85E+02,-6.00E+00,2.10E+01,3.00E+01,3.76E+06,4.17E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.92E+06,2.74E+06,1.16E+05,2.40E+06,3.47E+05,5.27E+03,2.05E+04,5.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.75E+02,2.68E+03,1.48E+03,1.81E+00,3.75E+02,4.00E-06,72.03950998,14.89538067,13.06510935,71.96299846,14.97992812,13.05707342,3.10E+00,4.66E-01,1.22E+03
4.86E+02,-3.00E+00,2.10E+01,3.00E+01,3.75E+06,4.22E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.97E+06,2.76E+06,1.14E+05,2.41E+06,3.50E+05,5.46E+03,2.00E+04,5.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E+02,2.71E+03,1.50E+03,1.80E+00,3.76E+02,4.15E-06,72.10329374,14.3526039,13.54410236,72.06448577,14.41608596,13.51942827,3.10E+00,4.71E-01,1.23E+03
4.87E+02,0.00E+00,2.10E+01,3.00E+01,3.75E+06,4.17E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.94E+06,2.75E+06,1.11E+05,2.40E+06,3.48E+05,5.58E+03,1.92E+04,5.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.77E+02,2.68E+03,1.49E+03,1.80E+00,3.77E+02,4.08E-06,72.12184506,13.83413776,14.04401718,72.12058084,13.87813324,14.00128592,3.09E+00,4.76E-01,1.21E+03
4.88E+02,3.00E+00,2.10E+01,3.00E+01,3.74E+06,4.11E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.88E+06,2.72E+06,1.06E+05,2.37E+06,3.44E+05,5.66E+03,1.90E+04,5.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E+02,2.64E+03,1.47E+03,1.79E+00,3.78E+02,4.15E-06,72.09531027,13.3381748,14.56651493,72.13153639,13.36423462,14.504229,3.09E+00,4.83E-01,1.19E+03
4.89E+02,6.00E+00,2.10E+01,3.00E+01,3.73E+06,4.10E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.85E+06,2.71E+06,1.02E+05,2.36E+06,3.42E+05,5.86E+03,1.83E+04,5.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.79E+02,2.61E+03,1.46E+03,1.79E+00,3.79E+02,4.14E-06,72.02346114,12.86302576,15.11351309,72.09729863,12.8726346,15.03006677,3.08E+00,4.90E-01,1.17E+03
4.90E+02,9.00E+00,2.10E+01,3.00E+01,3.72E+06,4.09E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.82E+06,2.69E+06,9.94E+04,2.35E+06,3.42E+05,6.11E+03,1.81E+04,5.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.80E+02,2.60E+03,1.46E+03,1.78E+00,3.80E+02,4.12E-06,71.90663373,12.40932173,15.68404454,72.01829493,12.4038882,15.57781686,3.08E+00,4.95E-01,1.16E+03
4.91E+02,1.20E+01,2.10E+01,3.00E+01,3.75E+06,4.17E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.86E+06,2.71E+06,9.82E+04,2.37E+06,3.45E+05,6.11E+03,1.73E+04,6.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.81E+02,2.64E+03,1.48E+03,1.78E+00,3.81E+02,4.04E-06,71.74435092,11.97467607,16.28097301,71.89424446,11.95558298,16.15017256,3.07E+00,5.02E-01,1.18E+03
4.92E+02,1.50E+01,2.10E+01,3.00E+01,3.74E+06,4.16E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.79E+06,2.68E+06,9.49E+04,2.36E+06,3.44E+05,6.44E+03,1.76E+04,5.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E+02,2.61E+03,1.48E+03,1.77E+00,3.82E+02,4.01E-06,71.53725006,11.55962567,16.90312427,71.7256237,11.52819063,16.74618568,3.07E+00,5.07E-01,1.16E+03
4.93E+02,1.80E+01,2.10E+01,3.00E+01,3.74E+06,4.16E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.55E+01,3.75E+06,2.65E+06,9.17E+04,2.34E+06,3.40E+05,6.64E+03,1.70E+04,6.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E+02,2.60E+03,1.47E+03,1.76E+00,3.83E+02,4.02E-06,71.28511598,11.16256809,17.55231592,71.51259316,11.12001641,17.36739043,3.06E+00,5.15E-01,1.15E+03
4.94E+02,2.10E+01,2.10E+01,3.00E+01,3.74E+06,4.15E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.76E+06,2.67E+06,8.87E+04,2.32E+06,3.38E+05,6.82E+03,1.64E+04,5.56E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.84E+02,2.57E+03,1.46E+03,1.76E+00,3.84E+02,4.01E-06,70.987407,10.78197974,18.23061326,71.25470392,10.72948902,18.01580706,3.05E+00,5.22E-01,1.13E+03
4.95E+02,2.40E+01,2.10E+01,3.00E+01,3.73E+06,4.19E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.73E+06,2.65E+06,8.68E+04,2.31E+06,3.37E+05,6.90E+03,1.60E+04,5.68E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E+02,2.56E+03,1.47E+03,1.75E+00,3.85E+02,3.98E-06,70.64524649,10.41835093,18.93640258,70.95298613,10.35702675,18.68998712,3.05E+00,5.30E-01,1.12E+03
4.96E+02,2.70E+01,2.10E+01,3.00E+01,3.72E+06,4.16E+06,0.00E+00,1.39E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.64E+06,2.61E+06,8.37E+04,2.28E+06,3.31E+05,7.20E+03,1.54E+04,5.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E+02,2.51E+03,1.45E+03,1.74E+00,3.86E+02,3.98E-06,70.25765514,10.06947302,19.67287184,70.60672612,10.00043159,19.39284229,3.04E+00,5.37E-01,1.09E+03
5.04E+02,-2.40E+01,2.40E+01,3.00E+01,3.71E+06,4.00E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.84E+06,2.70E+06,1.21E+05,2.35E+06,3.38E+05,4.10E+03,2.09E+04,5.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E+02,2.61E+03,1.42E+03,1.84E+00,3.87E+02,4.31E-06,73.49743408,16.84344012,9.6591258,73.19941647,17.08208128,9.718502252,3.13E+00,4.29E-01,1.20E+03
5.05E+02,-2.10E+01,2.40E+01,3.00E+01,3.70E+06,4.05E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.94E+06,2.75E+06,1.19E+05,2.39E+06,3.46E+05,4.17E+03,2.06E+04,6.10E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.88E+02,2.68E+03,1.45E+03,1.84E+00,3.88E+02,4.31E-06,73.80794868,16.21201456,9.980036764,73.54905123,16.4203589,10.03058988,3.13E+00,4.32E-01,1.24E+03
5.06E+02,-1.80E+01,2.40E+01,3.00E+01,3.75E+06,4.11E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,4.03E+06,2.79E+06,1.18E+05,2.44E+06,3.51E+05,4.39E+03,2.05E+04,6.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.89E+02,2.74E+03,1.49E+03,1.84E+00,3.89E+02,4.27E-06,74.0768084,15.6067452,10.3164464,73.85635417,15.78654961,10.35709621,3.12E+00,4.36E-01,1.27E+03
5.07E+02,-1.50E+01,2.40E+01,3.00E+01,3.74E+06,4.08E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,4.02E+06,2.78E+06,1.14E+05,2.44E+06,3.53E+05,4.57E+03,2.04E+04,6.20E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+02,2.74E+03,1.49E+03,1.84E+00,3.90E+02,4.20E-06,74.30323054,15.02877636,10.6679931,74.12045506,15.1818521,10.69769284,3.12E+00,4.40E-01,1.27E+03
5.08E+02,-1.20E+01,2.40E+01,3.00E+01,3.74E+06,4.07E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,4.05E+06,2.80E+06,1.11E+05,2.45E+06,3.54E+05,4.68E+03,1.99E+04,6.16E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E+02,2.75E+03,1.49E+03,1.84E+00,3.91E+02,4.31E-06,74.48783346,14.47610559,11.03606094,74.34204699,14.60427806,11.05367495,3.12E+00,4.44E-01,1.27E+03
5.09E+02,-9.00E+00,2.40E+01,3.00E+01,3.73E+06,4.08E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.55E+01,4.03E+06,2.78E+06,1.08E+05,2.46E+06,3.56E+05,4.88E+03,1.95E+04,6.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E+02,2.76E+03,1.50E+03,1.84E+00,3.92E+02,4.28E-06,74.63065957,13.94710552,11.42223491,74.52148475,14.05196579,11.42654946,3.12E+00,4.49E-01,1.27E+03
5.10E+02,-6.00E+00,2.40E+01,3.00E+01,3.73E+06,4.06E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,4.05E+06,2.80E+06,1.05E+05,2.45E+06,3.55E+05,4.96E+03,1.90E+04,6.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E+02,2.74E+03,1.50E+03,1.83E+00,3.93E+02,4.31E-06,74.73134559,13.44256392,11.82609048,74.6583061,13.52582587,11.81586804,3.11E+00,4.54E-01,1.26E+03
5.11E+02,-3.00E+00,2.40E+01,3.00E+01,3.72E+06,4.09E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,4.02E+06,2.78E+06,1.02E+05,2.45E+06,3.55E+05,5.09E+03,1.83E+04,6.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E+02,2.74E+03,1.50E+03,1.83E+00,3.94E+02,4.23E-06,74.79035347,12.95983073,12.2498158,74.75326479,13.02299998,12.22373523,3.11E+00,4.58E-01,1.26E+03
5.12E+02,0.00E+00,2.40E+01,3.00E+01,3.72E+06,4.08E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.98E+06,2.76E+06,9.90E+04,2.44E+06,3.52E+05,5.20E+03,1.78E+04,6.22E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E+02,2.71E+03,1.49E+03,1.82E+00,3.95E+02,4.22E-06,74.8073917,12.49970259,12.69290571,74.80605103,12.54434165,12.64960732,3.11E+00,4.63E-01,1.24E+03
5.13E+02,3.00E+00,2.40E+01,3.00E+01,3.71E+06,3.99E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.92E+06,2.74E+06,9.50E+04,2.41E+06,3.49E+05,5.13E+03,1.74E+04,6.14E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.96E+02,2.65E+03,1.46E+03,1.81E+00,3.96E+02,4.22E-06,74.78264736,12.06037613,13.15697651,74.81700461,12.08788911,13.09510628,3.10E+00,4.69E-01,1.21E+03
5.14E+02,6.00E+00,2.40E+01,3.00E+01,3.75E+06,4.03E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.94E+06,2.75E+06,9.32E+04,2.43E+06,3.51E+05,5.34E+03,1.72E+04,6.21E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.97E+02,2.68E+03,1.48E+03,1.81E+00,3.97E+02,4.22E-06,74.71595693,11.64027959,13.64376347,74.78619096,11.65205087,13.56175817,3.10E+00,4.73E-01,1.22E+03
5.15E+02,9.00E+00,2.40E+01,3.00E+01,3.74E+06,4.04E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.94E+06,2.75E+06,9.10E+04,2.42E+06,3.50E+05,5.42E+03,1.67E+04,6.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.98E+02,2.67E+03,1.48E+03,1.81E+00,3.98E+02,4.20E-06,74.60748789,11.23989164,14.15262047,74.71373438,11.23731145,14.04895417,3.09E+00,4.79E-01,1.21E+03
5.16E+02,1.20E+01,2.40E+01,3.00E+01,3.74E+06,4.02E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.92E+06,2.74E+06,8.79E+04,2.41E+06,3.50E+05,5.77E+03,1.64E+04,6.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E+02,2.66E+03,1.48E+03,1.80E+00,3.99E+02,4.16E-06,74.45690189,10.85706634,14.68603177,74.59947199,10.84131768,14.55921033,3.09E+00,4.84E-01,1.20E+03
