# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted,Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,4.08E+06,4.88E+06,0.00E+00,1.43E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.81E+05,7.21E+05,1.45E+05,2.39E+05,3.84E+04,6.35E+03,2.11E+04,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,1.09E+03,7.56E+02,1.44E+00,1.42E+02,1.19E-05,1.97E+01,4.01E+01,4.02E+01,0.161257092,0.424258106,0.414484802,2.58E+00,5.71E-01,2.87E+02,4.07E+03,2.04E+03,9.26E+02,5.90E+03,2.95E+03,1.20E+03
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,4.07E+06,4.88E+06,0.00E+00,1.43E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,7.77E+05,7.18E+05,1.39E+05,2.46E+05,3.93E+04,6.79E+03,2.04E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,1.11E+03,7.60E+02,1.46E+00,1.43E+02,1.17E-05,1.97E+01,3.84E+01,4.19E+01,0.166957896,0.404992217,0.428049887,2.57E+00,5.62E-01,3.09E+02,3.88E+03,1.94E+03,8.82E+02,6.04E+03,3.02E+03,1.22E+03
2.30E+02,-2.10E+01,-9.00E+00,3.00E+01,4.07E+06,4.87E+06,0.00E+00,1.43E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,7.79E+05,7.19E+05,1.32E+05,2.52E+05,4.01E+04,6.76E+03,1.94E+04,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+02,1.13E+03,7.64E+02,1.48E+00,1.44E+02,1.16E-05,1.97E+01,3.68E+01,4.35E+01,0.172574982,0.386139099,0.441285919,2.57E+00,5.55E-01,3.29E+02,3.72E+03,1.86E+03,8.48E+02,6.21E+03,3.10E+03,1.25E+03
2.31E+02,-1.80E+01,-9.00E+00,3.00E+01,4.07E+06,4.85E+06,0.00E+00,1.43E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.85E+05,7.24E+05,1.26E+05,2.57E+05,4.13E+04,7.10E+03,1.87E+04,1.53E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,1.15E+03,7.66E+02,1.50E+00,1.45E+02,1.14E-05,1.97E+01,3.52E+01,4.51E+01,0.178113376,0.36768317,0.454203455,2.56E+00,5.48E-01,3.51E+02,3.53E+03,1.77E+03,8.14E+02,6.34E+03,3.17E+03,1.29E+03
2.32E+02,-1.50E+01,-9.00E+00,3.00E+01,4.11E+06,4.89E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.90E+05,7.29E+05,1.22E+05,2.66E+05,4.27E+04,7.31E+03,1.81E+04,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+02,1.19E+03,7.75E+02,1.53E+00,1.46E+02,1.13E-05,1.96E+01,3.37E+01,4.68E+01,0.183541743,0.349731507,0.46672675,2.56E+00,5.41E-01,3.81E+02,3.44E+03,1.72E+03,7.92E+02,6.59E+03,3.29E+03,1.31E+03
2.33E+02,-1.20E+01,-9.00E+00,3.00E+01,4.11E+06,4.88E+06,0.00E+00,1.36E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.97E+05,7.34E+05,1.17E+05,2.74E+05,4.35E+04,7.73E+03,1.75E+04,1.53E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+02,1.22E+03,7.83E+02,1.56E+00,1.47E+02,1.11E-05,1.95E+01,3.21E+01,4.84E+01,0.188858277,0.33229266,0.478849063,2.55E+00,5.28E-01,4.06E+02,3.29E+03,1.64E+03,7.64E+02,6.78E+03,3.39E+03,1.34E+03
2.34E+02,-9.00E+00,-9.00E+00,3.00E+01,4.12E+06,4.85E+06,0.00E+00,1.39E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.91E+05,7.29E+05,1.11E+05,2.80E+05,4.46E+04,7.96E+03,1.65E+04,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.48E+02,1.24E+03,7.83E+02,1.58E+00,1.48E+02,1.11E-05,1.93E+01,3.06E+01,5.00E+01,0.194061818,0.315373146,0.490565036,2.55E+00,5.22E-01,4.28E+02,3.14E+03,1.57E+03,7.21E+02,6.88E+03,3.44E+03,1.38E+03
2.35E+02,-6.00E+00,-9.00E+00,3.00E+01,3.83E+06,4.56E+06,0.00E+00,5.18E+02,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.91E+05,7.30E+05,1.05E+05,2.84E+05,4.54E+04,8.03E+03,1.57E+04,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E+02,1.26E+03,7.87E+02,1.61E+00,1.49E+02,1.10E-05,1.91E+01,2.92E+01,5.17E+01,0.199126815,0.299057928,0.501815257,2.55E+00,5.12E-01,4.52E+02,2.94E+03,1.47E+03,6.71E+02,7.04E+03,3.52E+03,1.41E+03
2.36E+02,-3.00E+00,-9.00E+00,3.00E+01,3.83E+06,4.57E+06,0.00E+00,0.00E+00,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.95E+05,7.33E+05,9.99E+04,2.88E+05,4.61E+04,8.44E+03,1.49E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E+02,1.29E+03,7.90E+02,1.63E+00,1.50E+02,1.09E-05,1.90E+01,2.77E+01,5.33E+01,0.204062276,0.283316519,0.512621205,2.55E+00,5.02E-01,4.73E+02,2.82E+03,1.41E+03,6.47E+02,7.10E+03,3.55E+03,1.43E+03
2.37E+02,0.00E+00,-9.00E+00,3.00E+01,3.81E+06,4.57E+06,0.00E+00,2.99E+03,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.88E+05,7.27E+05,9.38E+04,2.90E+05,4.64E+04,8.28E+03,1.42E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E+02,1.31E+03,7.91E+02,1.66E+00,1.51E+02,1.09E-05,1.87E+01,2.64E+01,5.49E+01,0.208845622,0.268217961,0.522936417,2.54E+00,4.94E-01,4.98E+02,2.63E+03,1.31E+03,6.04E+02,7.12E+03,3.56E+03,1.43E+03
2.38E+02,3.00E+00,-9.00E+00,3.00E+01,3.80E+06,4.56E+06,0.00E+00,0.00E+00,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.82E+05,7.21E+05,8.81E+04,2.92E+05,4.69E+04,8.46E+03,1.36E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+02,1.33E+03,7.92E+02,1.68E+00,1.52E+02,1.09E-05,1.85E+01,2.50E+01,5.65E+01,0.213481725,0.253747639,0.532770635,2.54E+00,4.84E-01,5.15E+02,2.47E+03,1.24E+03,5.85E+02,7.18E+03,3.59E+03,1.46E+03
2.39E+02,6.00E+00,-9.00E+00,3.00E+01,3.80E+06,4.56E+06,0.00E+00,0.00E+00,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.83E+05,7.23E+05,8.29E+04,2.93E+05,4.71E+04,8.77E+03,1.28E+04,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+02,1.35E+03,7.94E+02,1.70E+00,1.53E+02,1.08E-05,1.82E+01,2.37E+01,5.81E+01,0.217974842,0.23988966,0.542135498,2.54E+00,4.76E-01,5.39E+02,2.31E+03,1.16E+03,5.47E+02,7.21E+03,3.61E+03,1.44E+03
2.40E+02,9.00E+00,-9.00E+00,3.00E+01,4.13E+06,4.88E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.86E+05,7.25E+05,7.88E+04,3.01E+05,4.83E+04,9.03E+03,1.22E+04,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+02,1.39E+03,8.02E+02,1.73E+00,1.54E+02,1.07E-05,1.79E+01,2.24E+01,5.97E+01,0.22230777,0.226690932,0.551001298,2.53E+00,4.69E-01,5.70E+02,2.22E+03,1.11E+03,5.26E+02,7.43E+03,3.71E+03,1.49E+03
2.41E+02,1.20E+01,-9.00E+00,3.00E+01,4.14E+06,4.89E+06,0.00E+00,1.47E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.82E+05,7.21E+05,7.48E+04,3.04E+05,4.90E+04,9.12E+03,1.16E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E+02,1.41E+03,8.04E+02,1.76E+00,1.55E+02,1.07E-05,1.76E+01,2.12E+01,6.12E+01,0.22649449,0.214105665,0.559399845,2.53E+00,4.66E-01,6.01E+02,2.10E+03,1.05E+03,4.94E+02,7.50E+03,3.75E+03,1.49E+03
2.42E+02,1.50E+01,-9.00E+00,3.00E+01,4.13E+06,4.87E+06,0.00E+00,1.44E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.76E+05,7.17E+05,7.09E+04,3.07E+05,4.99E+04,9.23E+03,1.10E+04,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E+02,1.43E+03,8.04E+02,1.78E+00,1.56E+02,1.07E-05,1.72E+01,2.01E+01,6.27E+01,0.230522084,0.202168097,0.567309819,2.53E+00,4.56E-01,6.19E+02,1.97E+03,9.86E+02,4.67E+02,7.56E+03,3.78E+03,1.52E+03
2.43E+02,1.80E+01,-9.00E+00,3.00E+01,4.11E+06,4.86E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.79E+05,7.19E+05,6.67E+04,3.07E+05,4.97E+04,9.56E+03,1.03E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.57E+02,1.46E+03,8.09E+02,1.80E+00,1.57E+02,1.05E-05,1.69E+01,1.89E+01,6.42E+01,0.234398604,0.190845398,0.574755998,2.52E+00,4.49E-01,6.45E+02,1.84E+03,9.21E+02,4.38E+02,7.58E+03,3.79E+03,1.52E+03
2.44E+02,2.10E+01,-9.00E+00,3.00E+01,4.10E+06,4.86E+06,0.00E+00,1.36E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.81E+05,7.20E+05,6.29E+04,3.08E+05,4.98E+04,9.64E+03,9.85E+03,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E+02,1.48E+03,8.11E+02,1.82E+00,1.58E+02,1.04E-05,1.65E+01,1.79E+01,6.56E+01,0.238134427,0.180106698,0.581758875,2.52E+00,4.44E-01,6.67E+02,1.75E+03,8.73E+02,4.13E+02,7.58E+03,3.79E+03,1.52E+03
2.45E+02,2.40E+01,-9.00E+00,3.00E+01,4.11E+06,4.86E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.72E+05,7.13E+05,5.93E+04,3.08E+05,5.04E+04,9.93E+03,9.35E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.59E+02,1.49E+03,8.10E+02,1.84E+00,1.59E+02,1.05E-05,1.61E+01,1.68E+01,6.70E+01,0.24171919,0.169971101,0.58830971,2.51E+00,4.39E-01,6.81E+02,1.65E+03,8.25E+02,3.88E+02,7.60E+03,3.80E+03,1.54E+03
2.46E+02,2.70E+01,-9.00E+00,3.00E+01,4.10E+06,4.85E+06,0.00E+00,1.42E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.66E+05,7.08E+05,5.58E+04,3.08E+05,5.06E+04,9.89E+03,8.81E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+02,1.50E+03,8.10E+02,1.85E+00,1.60E+02,1.03E-05,1.57E+01,1.58E+01,6.84E+01,0.245168874,0.160386822,0.594444304,2.51E+00,4.32E-01,6.90E+02,1.55E+03,7.75E+02,3.60E+02,7.60E+03,3.80E+03,1.55E+03
2.47E+02,3.00E+01,-9.00E+00,3.00E+01,4.09E+06,4.84E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.59E+05,7.02E+05,5.24E+04,3.06E+05,4.99E+04,9.96E+03,8.34E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E+02,1.51E+03,8.08E+02,1.87E+00,1.61E+02,1.02E-05,1.53E+01,1.49E+01,6.98E+01,0.24847768,0.151365203,0.600157117,2.50E+00,4.32E-01,6.99E+02,1.45E+03,7.27E+02,3.48E+02,7.55E+03,3.77E+03,1.52E+03
2.52E+02,-3.00E+01,-6.00E+00,3.00E+01,4.10E+06,4.87E+06,0.00E+00,1.43E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.79E+05,7.19E+05,1.42E+05,2.48E+05,3.89E+04,5.96E+03,2.12E+04,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E+02,1.04E+03,7.48E+02,1.39E+00,1.64E+02,1.23E-05,2.16E+01,4.06E+01,3.78E+01,0.170236523,0.441052402,0.388711075,2.59E+00,5.90E-01,2.41E+02,3.99E+03,2.00E+03,9.20E+02,6.12E+03,3.06E+03,1.24E+03
2.53E+02,-2.70E+01,-6.00E+00,3.00E+01,4.08E+06,4.86E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.90E+05,7.29E+05,1.38E+05,2.56E+05,4.02E+04,6.21E+03,2.00E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E+02,1.06E+03,7.54E+02,1.41E+00,1.65E+02,1.22E-05,2.16E+01,3.90E+01,3.94E+01,0.176596193,0.421529121,0.401874686,2.58E+00,5.84E-01,2.61E+02,3.90E+03,1.95E+03,8.74E+02,6.34E+03,3.17E+03,1.27E+03
2.54E+02,-2.40E+01,-6.00E+00,3.00E+01,4.07E+06,4.87E+06,0.00E+00,1.41E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.93E+05,7.31E+05,1.32E+05,2.63E+05,4.14E+04,6.53E+03,1.96E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.66E+02,1.08E+03,7.60E+02,1.43E+00,1.66E+02,1.18E-05,2.17E+01,3.74E+01,4.09E+01,0.182898791,0.402319654,0.414781555,2.58E+00,5.79E-01,2.81E+02,3.71E+03,1.85E+03,8.53E+02,6.47E+03,3.24E+03,1.31E+03
2.55E+02,-2.10E+01,-6.00E+00,3.00E+01,4.06E+06,4.87E+06,0.00E+00,1.43E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.00E+05,7.37E+05,1.27E+05,2.70E+05,4.30E+04,6.55E+03,1.84E+04,1.55E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+02,1.11E+03,7.66E+02,1.45E+00,1.67E+02,1.17E-05,2.17E+01,3.59E+01,4.25E+01,0.189107571,0.383540717,0.427351712,2.57E+00,5.67E-01,2.99E+02,3.55E+03,1.78E+03,7.94E+02,6.67E+03,3.34E+03,1.37E+03
2.56E+02,-1.80E+01,-6.00E+00,3.00E+01,4.06E+06,4.85E+06,0.00E+00,1.38E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.99E+05,7.36E+05,1.21E+05,2.78E+05,4.39E+04,6.79E+03,1.79E+04,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.68E+02,1.12E+03,7.65E+02,1.47E+00,1.68E+02,1.16E-05,2.16E+01,3.43E+01,4.41E+01,0.19522965,0.365174088,0.439596262,2.57E+00,5.60E-01,3.19E+02,3.39E+03,1.69E+03,7.70E+02,6.87E+03,3.43E+03,1.39E+03
2.57E+02,-1.50E+01,-6.00E+00,3.00E+01,3.78E+06,4.55E+06,0.00E+00,0.00E+00,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.01E+05,7.38E+05,1.16E+05,2.84E+05,4.49E+04,7.04E+03,1.73E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.69E+02,1.15E+03,7.69E+02,1.49E+00,1.69E+02,1.14E-05,2.15E+01,3.28E+01,4.56E+01,0.201231076,0.347325081,0.451443843,2.56E+00,5.54E-01,3.42E+02,3.24E+03,1.62E+03,7.47E+02,6.99E+03,3.49E+03,1.41E+03
2.58E+02,-1.20E+01,-6.00E+00,3.00E+01,3.81E+06,4.56E+06,0.00E+00,0.00E+00,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.06E+05,7.43E+05,1.11E+05,2.91E+05,4.63E+04,7.35E+03,1.66E+04,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E+02,1.17E+03,7.76E+02,1.51E+00,1.70E+02,1.12E-05,2.14E+01,3.14E+01,4.72E+01,0.207109445,0.330000429,0.462890125,2.56E+00,5.42E-01,3.62E+02,3.14E+03,1.57E+03,7.24E+02,7.18E+03,3.59E+03,1.46E+03
2.59E+02,-9.00E+00,-6.00E+00,3.00E+01,4.11E+06,4.88E+06,0.00E+00,1.39E+07,1.17E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.13E+05,7.48E+05,1.06E+05,3.00E+05,4.71E+04,7.43E+03,1.56E+04,1.54E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E+02,1.20E+03,7.86E+02,1.53E+00,1.71E+02,1.10E-05,2.13E+01,2.99E+01,4.88E+01,0.212863827,0.313202502,0.473933671,2.56E+00,5.40E-01,3.93E+02,2.98E+03,1.49E+03,6.64E+02,7.36E+03,3.68E+03,1.48E+03
